,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
10000,49309704,https://www.airbnb.com/rooms/49309704,20240929170954,2024-09-30,city scrape,El Niu by Interhome,"All discounts are already included, please go ahead and book the property if your travel dates are available. Below please see all the listing details <br />""El Niu"", 3-room penthouse 59 m2. Practical and cosy furnishings: living/dining room with open-hearth fireplace, digital TV and flat screen. Exit to the terrace. 1 room with 1 french bed (140 cm), digital TV. Exit to the terrace. 1 room with 1 bed (90 cm), 1 x 2 bunk beds (90 cm). Open kitchen (oven, 4 ceramic glass hob hotplates, micro...",,https://a0.muscache.com/pictures/prohost-api/Hosting-49309704/original/48b567b1-92ca-4fd1-8868-5f799c696bf9.jpeg,163377847,https://www.airbnb.com/users/show/163377847,Marina - Interhome Group,2017-12-19,Spain,"Hi, my name is Marina and I'm a part of the Interhome Group Service Team. My colleagues and I are happy to take care of all your questions and wishes. So either me or one of my colleagues will answer you. We'll gladly help you during your travel experience with Airbnb. Interhome has been a leading provider of holiday apartments and holiday homes worldwide since 1965. Our strength lies in a close relationship with our customers: We can satisfy just about any request with more than 33.000 online bookable holiday homes and apartments in more than 31 countries. We welcome and look after our guests on site and offer a comprehensive service. We're looking forward to welcoming you!",within an hour,1.0,0.99,f,https://a0.muscache.com/im/pictures/user/4387afa6-8a8c-432d-8ca7-e2411d2f5655.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4387afa6-8a8c-432d-8ca7-e2411d2f5655.jpg?aki_policy=profile_x_medium,,119,141,"['email', 'phone']",t,t,,LlanÃ§Ã ,,42.358418,3.167299,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Heating"", ""Washer"", ""Dishes and silverware"", ""Indoor fireplace"", ""Microwave"", ""TV"", ""Coffee maker"", ""BBQ grill"", ""Private entrance"", ""Sea view"", ""Kitchen"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Hot water"", ""Oven""]",125.0,1,1125,1,4,3,1125,1.1,1071.2,,t,17,17,17,17,2024-09-30,4,1,0,2022-05-02,2024-05-11,4.25,3.0,2.75,4.75,4.75,4.5,3.25,HUTG-054508,t,119,119,0,0,0.14
10264,50036815,https://www.airbnb.com/rooms/50036815,20240929170954,2024-09-30,city scrape,Amazing home in Blanes with house a mountain view,This charming vacation home is located in a quiet settlement near Blanes and is ideal for an unforgettable vacation on the Mediterranean Sea.,"Beach/see/lake: 470 m, Shops: 1.0 km, Restaurants: 1.0 km, Indoor swimming pool: 2.0 km, City: 2.0 km",https://a0.muscache.com/pictures/prohost-api/Hosting-50036815/original/4fd27652-47d4-4082-a8b6-974b0a9ea68f.jpeg,357235863,https://www.airbnb.com/users/show/357235863,Novasol,2020-07-19,,,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/7fac6e77-739d-458d-b650-b8788438d4b9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7fac6e77-739d-458d-b650-b8788438d4b9.jpg?aki_policy=profile_x_medium,UrbanizaciÃ³n Cerrado de Elviria,225,341,"['email', 'phone']",t,f,"Blanes, Catalunya, Spain",Blanes,,41.6876605,2.8100897,Entire home,Entire home/apt,10,2.0,2 baths,4.0,6.0,"[""Washer"", ""Pets allowed"", ""Dishwasher"", ""Central heating"", ""Free street parking"", ""Sea view"", ""Private outdoor pool"", ""Refrigerator"", ""Mountain view"", ""BBQ grill"", ""Crib"", ""Dishes and silverware"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""HDTV with DVD player"", ""Hangers"", ""Bathtub"", ""Smoke alarm"", ""Coffee maker"", ""Waterfront"", ""Cooking basics"", ""Stove""]",9999.0,1,1125,1,7,7,1125,3.7,633.2,,t,3,3,3,172,2024-09-30,1,0,0,2023-05-21,2023-05-21,4.0,3.0,2.0,4.0,5.0,5.0,4.0,HUTG-021851,t,15,15,0,0,0.06
10489,50296856,https://www.airbnb.com/rooms/50296856,20240929170954,2024-09-30,previous scrape,(Blanch) Duplex for 2 groups near beach Llafranc,"Cozy duplex apartment located 200m from Llafranc beach, one of the most beautiful on the Costa Brava!<br /><br />Built on 2 completely renovated floors. The first floor consists of a living room with TV and access to a small furnished terrace; fully equipped open kitchen with ceramic hob, oven, microwave and dishwasher; 3 double bedrooms: 1 with a double bed (135x190cm), 4 single beds (90x190cm)) and 1 complete bathroom with shower.",,https://a0.muscache.com/pictures/5ef17c05-3d7c-4e96-b7aa-8293fb2b1ec3.jpg,21726991,https://www.airbnb.com/users/show/21726991,Silvia,2014-09-24,"Barcelona, Spain","I am a person 
 who loves living, traveling and meeting people from all around the world . Hosting people is just amazing!
I have several flats and boats in Barcelona and Girona  Just let me know what do you need and will try to find you something for you!",within a few hours,0.94,0.05,f,https://a0.muscache.com/im/pictures/user/User-21726991/original/67f5ca8f-dd10-40ec-9825-95b972245c8b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-21726991/original/67f5ca8f-dd10-40ec-9825-95b972245c8b.jpeg?aki_policy=profile_x_medium,Vilapicina i la Torre Llobeta,127,474,"['email', 'phone']",t,t,,Palafrugell,,41.894684,3.191688,Entire condo,Entire home/apt,10,,2 baths,5.0,,"[""Mini fridge"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Dishwasher"", ""Microwave"", ""TV"", ""Host greets you"", ""Coffee maker"", ""Kitchen"", ""Cooking basics"", ""Freezer"", ""Hot water"", ""Long term stays allowed"", ""Oven""]",,5,1125,5,5,1125,1125,5.0,1125.0,,t,28,30,31,272,2024-09-30,2,1,0,2022-07-16,2024-08-24,4.0,3.5,1.5,4.5,4.0,5.0,3.5,HUTB-980954,f,34,34,0,0,0.07
10531,50450747,https://www.airbnb.com/rooms/50450747,20240929170954,2024-09-30,city scrape,Ami by Interhome,"All discounts are already included, please go ahead and book the property if your travel dates are available. Below please see all the listing details <br />""Ami"", 4-room house 150 m2, on the mezzanine. Practical furnishings: living/dining room with digital TV and air conditioning. Exit to the patio, to the swimming pool. 1 room with 1 french bed (150 cm, length 190 cm). 1 room with 2 beds (90 cm, length 190 cm) with 1 x 2 bunk beds (90 cm, length 190 cm). Kitchen (4 hot plates, oven, dishw...",,https://a0.muscache.com/pictures/prohost-api/Hosting-50450747/original/0d9e98ff-789d-4d09-b197-6ea8af705f88.jpeg,107252701,https://www.airbnb.com/users/show/107252701,Nadia - Interhome Group,2016-12-14,Spain,"Hi, my name is Nadia and I'm a part of the Interhome Group Service Team. My colleagues and I are happy to take care of all your questions and wishes. So either me or one of my colleagues will answer you. We'll gladly help you during your travel experience with Airbnb. Interhome has been a leading provider of holiday apartments and holiday homes worldwide since 1965. Our strength lies in a close relationship with our customers: We can satisfy just about any request with more than 33.000 online bookable holiday homes and apartments in more than 31 countries. We welcome and look after our guests on site and offer a comprehensive service. We're looking forward to welcoming you!",within an hour,1.0,0.95,f,https://a0.muscache.com/im/pictures/user/d18aba4e-8e76-4c82-8ec7-a7a5e1d81ef0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d18aba4e-8e76-4c82-8ec7-a7a5e1d81ef0.jpg?aki_policy=profile_x_medium,,119,207,['phone'],t,t,,Calonge,,41.88407,3.07328,Entire home,Entire home/apt,6,1.0,1 bath,3.0,4.0,"[""Washer"", ""Dishwasher"", ""TV"", ""Air conditioning"", ""Refrigerator"", ""Hair dryer"", ""BBQ grill"", ""Wifi"", ""Pool"", ""Dishes and silverware"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Hangers"", ""Freezer"", ""Oven"", ""Coffee maker"", ""Cooking basics"", ""Hot water""]",234.0,1,1125,1,9,3,1125,1.7,826.0,,t,8,8,8,151,2024-09-30,2,0,0,2021-07-31,2021-08-07,3.5,3.5,2.0,3.5,4.5,3.0,3.5,HUTG-046038,t,119,119,0,0,0.05
11039,52169084,https://www.airbnb.com/rooms/52169084,20240929170954,2024-09-30,city scrape,"Bramer 36 - Casa magnifica vista mar, piscina Comu","Attached house in Roses (puig Rom) has 2 bedrooms and has capacity for 6 people. <br><br>The house is homelike. It has views to the sea. <br><br>It is located 1200 m from Roses sand beach, 1200 m from Roses city, 18 km from Figueres train station. <br><br>The house is situated in a quiet neighborhood in a mountainous zone.<br><br>The accommodation is equipped with the following things: garden furniture, terrace, barbecue, communal swimming pool, open-air car parking, tv.<br><br>",,https://a0.muscache.com/pictures/prohost-api/Hosting-52169084/original/6f26803d-1518-451c-a4b3-c4cb50176aa1.jpeg,269248023,https://www.airbnb.com/users/show/269248023,Ispa Inter Immo,2019-06-17,"Catalonia, Spain",,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/05b3eec1-965a-4d0b-83d4-6cba86c86cc3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05b3eec1-965a-4d0b-83d4-6cba86c86cc3.jpg?aki_policy=profile_x_medium,,134,232,"['email', 'phone']",t,t,,Roses,,42.25121,3.19455,Entire home,Entire home/apt,6,1.0,1 bath,0.0,3.0,"[""Heating"", ""Washer"", ""Pets allowed"", ""TV"", ""Patio or balcony"", ""Free street parking"", ""Sea view"", ""Refrigerator"", ""BBQ grill"", ""Crib"", ""Wifi"", ""Smoking allowed"", ""Pool"", ""Backyard"", ""Microwave"", ""Kitchen"", ""Freezer"", ""Bathtub"", ""Coffee maker"", ""Cooking basics"", ""Stove"", ""Toaster"", ""Hot water""]",70.0,1,1125,1,4,1125,1125,1.7,1125.0,,t,29,35,35,35,2024-09-30,7,0,0,2022-04-18,2023-04-10,3.57,3.43,2.86,3.71,4.14,4.0,3.29,HUTG-045940,t,124,123,1,0,0.23
11453,54376583,https://www.airbnb.com/rooms/54376583,20240929170954,2024-09-30,previous scrape,2soph01 - Cozy house with private pool for 8 peopl,"Cozy house with private pool situated in a quiet neighborhood only 9km from the beach and centre of Lloret del Mar. This property is ideal for enjoying family holidays on the Costa Brava! Maximum capacity 8 people. Outdoor space with private pool and beautiful mountain views, sheltered barbecue area where you will be able to enjoy poolside breakfasts and meals. There is also a garden below and the possibility of parking 1-2 cars, one behind the other.",,https://a0.muscache.com/pictures/prohost-api/Hosting-54376583/original/39fc678e-d49f-443a-9539-6b3ca3b58db0.jpeg,23280085,https://www.airbnb.com/users/show/23280085,Carolina,2014-11-03,,"Somos una empresa lÃ­der en el sector, con muchos aÃ±os de experiencia y nuestro principal objetivo es que nuestros huÃ©spedes se sientan como en casa, pudiendo asÃ­, disfrutar de unas vacaciones esplendidas en cualquiera de nuestros alojamientos.",within a few hours,1.0,0.9,f,https://a0.muscache.com/im/users/23280085/profile_pic/1416484030/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23280085/profile_pic/1416484030/original.jpg?aki_policy=profile_x_medium,,143,244,"['email', 'phone']",t,t,,Lloret de Mar,,41.75214,2.82931,Entire villa,Entire home/apt,8,,2.5 baths,4.0,,"[""Washer"", ""Indoor fireplace"", ""TV"", ""Patio or balcony"", ""High chair"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Iron"", ""Mountain view"", ""BBQ grill"", ""Crib"", ""Smoking allowed"", ""Pool"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Kitchen"", ""Oven"", ""Freezer"", ""Bed linens"", ""Bathtub"", ""Coffee maker"", ""Free parking on premises"", ""Stove"", ""Toaster"", ""Hot water""]",,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-09-30,5,2,0,2022-06-19,2024-06-22,3.4,3.6,2.2,4.2,3.6,4.2,3.0,HUTG-005031,f,127,127,0,0,0.18
11501,54376550,https://www.airbnb.com/rooms/54376550,20240929170954,2024-09-30,previous scrape,1clip B2 -Renovated 2 bedrooms apartment located o,"Cosy and lovely apartment located in a very quiet area only 500m from the beautiful beach of Llafranc. <br />Charming and modern living-room with tv, sofa and access to a nice terrace with garden views. <br />Fully equipped kitchen with fridge, freeze, oven, microwave, toast, dish washer and washing-machine where you can enjoy nice meals while you are at home. <br />It has 1 bedroom with 1 double bed, 1 bedroom with 3 beds and 1 bathroom.",,https://a0.muscache.com/pictures/prohost-api/Hosting-54376550/original/e7473383-c850-4426-8408-f5e255b98ea1.jpeg,23280085,https://www.airbnb.com/users/show/23280085,Carolina,2014-11-03,,"Somos una empresa lÃ­der en el sector, con muchos aÃ±os de experiencia y nuestro principal objetivo es que nuestros huÃ©spedes se sientan como en casa, pudiendo asÃ­, disfrutar de unas vacaciones esplendidas en cualquiera de nuestros alojamientos.",within a few hours,1.0,0.9,f,https://a0.muscache.com/im/users/23280085/profile_pic/1416484030/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23280085/profile_pic/1416484030/original.jpg?aki_policy=profile_x_medium,,143,244,"['email', 'phone']",t,t,,Palafrugell,,41.89741,3.19237,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,"[""Heating"", ""Washer"", ""Dishwasher"", ""TV"", ""Patio or balcony"", ""Free street parking"", ""High chair"", ""Essentials"", ""Refrigerator"", ""Crib"", ""Smoking allowed"", ""Pool"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Oven"", ""Coffee maker"", ""Stove"", ""Hot water""]",,1,1125,1,2,2,1125,1.1,1045.8,,t,25,25,25,25,2024-09-30,3,0,0,2022-08-06,2023-06-16,4.0,4.0,2.67,4.67,5.0,4.33,3.33,HUTG011273,f,127,127,0,0,0.11
11605,553395925900027008,https://www.airbnb.com/rooms/553395925900027663,20240929170954,2024-09-30,city scrape,"Garbinell A - Piso muy bonito, Vistas al mar espec",,,https://a0.muscache.com/pictures/prohost-api/Hosting-553395925900027663/original/e45710d3-e2b7-47fe-a1a8-cbec567c3e04.jpeg,269248023,https://www.airbnb.com/users/show/269248023,Ispa Inter Immo,2019-06-17,"Catalonia, Spain",,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/05b3eec1-965a-4d0b-83d4-6cba86c86cc3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05b3eec1-965a-4d0b-83d4-6cba86c86cc3.jpg?aki_policy=profile_x_medium,,134,232,"['email', 'phone']",t,t,,Roses,,42.24932,3.19158,Room in aparthotel,Private room,6,1.5,1.5 baths,2.0,5.0,"[""Washer"", ""Pets allowed"", ""Dishes and silverware"", ""Microwave"", ""TV"", ""Coffee maker"", ""Freezer"", ""Crib"", ""Kitchen"", ""Wifi"", ""Cooking basics"", ""Stove"", ""Refrigerator"", ""Hot water"", ""Bathtub""]",88.0,1,1125,1,4,1125,1125,1.7,1125.0,,t,0,6,6,6,2024-09-30,3,1,0,2022-06-15,2024-08-24,3.67,3.33,2.67,2.33,4.67,4.33,3.0,HUTG-060277,t,124,123,1,0,0.11
11662,559363446913804032,https://www.airbnb.com/rooms/559363446913804325,20240929170954,2024-09-30,previous scrape,Appt sea view Calella,"Escape to this 130 mÂ² spacious apartment in Calella de Palafrugell, offering stunning sea and garden views. This welcoming 3-bedroom accommodation is perfect for 6 guests, featuring a barbecue and a furnished terrace for unforgettable moments of relaxation, right next to the beaches.<br /><br />- Sea and garden view<br />- Accommodates 6 guests<br />- Terrace with outdoor furniture and barbecue","Nearby attractions:<br />Calella de Palafrugell is renowned for its charming beaches such as Platja Canadell, where you can relax in the sun or swim in crystal-clear waters. Explore the Cap Roig Botanical Gardens, an idyllic place to walk around and admire a variety of exotic plants. Don't miss visiting the nearby village of Llafranc, famous for its picturesque port and delicious seafood restaurants.",https://a0.muscache.com/pictures/prohost-api/Hosting-559363446913804325/original/7114a23a-8c81-44ae-ae0c-64e5605c5308.jpeg,432389783,https://www.airbnb.com/users/show/432389783,"Loic, Estelle And Co",2021-11-17,,,within an hour,1.0,,f,https://a0.muscache.com/im/pictures/user/8c634322-387d-46c8-bf8b-da86c88e1124.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8c634322-387d-46c8-bf8b-da86c88e1124.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,"Palafrugell, Catalunya, Spain",Palafrugell,,41.883698,3.17983,Entire rental unit,Entire home/apt,6,,2 baths,3.0,,"[""HDTV"", ""Washer"", ""Indoor fireplace"", ""Dishwasher"", ""Central heating"", ""Free street parking"", ""High chair"", ""Refrigerator"", ""Dining table"", ""Iron"", ""BBQ grill"", ""Clothing storage: closet"", ""Dryer"", ""Dishes and silverware"", ""Microwave"", ""Cleaning products"", ""Hot water kettle"", ""Kitchen"", ""Hangers"", ""Oven"", ""Sound system"", ""Coffee maker"", ""Crib - available upon request"", ""Cooking basics"", ""Toaster"", ""Hot water""]",,1,365,1,2,28,28,2.0,28.0,,t,29,59,89,364,2024-09-30,1,0,0,2022-08-21,2022-08-21,5.0,3.0,1.0,5.0,4.0,3.0,2.0,HUTG-045567,f,1,1,0,0,0.04
11845,568718861889985984,https://www.airbnb.com/rooms/568718861889986939,20240929170954,2024-09-30,city scrape,La Farella 58 - Apartamento cerca de la playa,"Apartment for four people on the first floor of a house, 100 metres from La Farella beach, and close to the port area and shops and restaurants. It has a sunny terrace with portable barbecue, and air-conditioning.","The apartment is located in La Farella residential area, 100 metres from the beach and 500 metres from the port area. <br />LlanÃ§Ã  has an excellent selection of beaches and small coves, and great walking and cycling routes which pass through the unique scenery which is very characteristic of the area. It also offers a wide variety of activities for everyone, making the town an ideal destination for enjoying a break with the family or friends or as a couple in the Costa Brava.",https://a0.muscache.com/pictures/prohost-api/Hosting-568718861889986939/original/68ec0536-b397-41dd-93b0-3718f6c38035.jpeg,308700439,https://www.airbnb.com/users/show/308700439,More Holiday,2019-11-11,"Girona, Spain","MoreHoliday es una empresa situada en Girona que se dedica al alquiler de casas y apartamentos turÃ­sticos en la provincia de Girona.
Ponemos a vuestra disposiciÃ³n la mejor oferta de inmuebles de la zona. 
Nuestro objetivo es la excelencia en todo lo que hacemos y cuidamos de la experiencia del huÃ©sped, ofreciendo los mejores niveles de atenciÃ³n.

",within an hour,1.0,0.98,f,https://a0.muscache.com/im/pictures/user/3276d2c6-50e5-4dfd-9434-1d1c0a6d3f7b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3276d2c6-50e5-4dfd-9434-1d1c0a6d3f7b.jpg?aki_policy=profile_x_medium,,118,253,"['email', 'phone']",t,t,"LlanÃ§Ã , Catalunya, Spain",LlanÃ§Ã ,,42.35846,3.15864,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Washer"", ""Indoor fireplace"", ""TV"", ""Patio or balcony"", ""Clothing storage"", ""Air conditioning"", ""Outdoor dining area"", ""Essentials"", ""Refrigerator"", ""Dining table"", ""Iron"", ""BBQ grill"", ""Dishes and silverware"", ""Microwave"", ""Private entrance"", ""Wine glasses"", ""Kitchen"", ""Hangers"", ""Oven"", ""Bed linens"", ""Coffee maker"", ""Free parking on premises"", ""Cooking basics"", ""Toaster"", ""Hot water""]",72.0,7,365,7,7,364,364,7.0,364.0,,t,25,55,85,88,2024-09-30,1,1,0,2024-06-22,2024-06-22,4.0,4.0,2.0,5.0,5.0,4.0,4.0,HUTG-001496,t,98,91,7,0,0.3
